id,delinq_2yrs,earliest_cr_line2,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
522062,0,1989-11-01,3,NA,NA,9,0,3367,0.061,33,5955,3201,3341,2576,17.59552778,21,0,2012-08-01,60,2016-05-01
522080,0,2000-04-01,2,NA,NA,20,0,19712,0.646,29,9380,9336,6825,2555,0,0,0,2013-08-01,3305,2013-08-01
522112,0,1991-05-01,1,NA,NA,12,0,24188,0.35,41,6976,6864,4169,2808,0,0,0,2012-04-01,398,2016-04-01
522129,0,2005-10-01,0,NA,NA,5,0,226,0.151,7,6588,6523,5000,1588,0,0,0,2015-06-01,55,2015-06-01
522143,0,1998-05-01,2,NA,89,13,1,14529,0.73,26,15229,15169,12250,2979,0,0,0,2013-06-01,448,2013-06-01
522147,0,2006-01-01,0,50,NA,4,0,1939,0.969,8,6369,6316,5000,1369,0,0,0,2013-07-01,193,2013-06-01
522150,0,1991-02-01,0,40,NA,8,0,10047,0.665,15,4283,4283,3500,783,0,0,0,2013-06-01,134,2015-02-01
522162,0,1992-08-01,2,NA,NA,11,0,29524,0.707,35,7264,3860,4605,2647,0,13,0,2012-10-01,260,2016-05-01
522167,0,2000-11-01,0,NA,NA,13,0,25717,0.607,18,8771,8771,7000,1771,0,0,0,2013-07-01,219,2016-04-01
522182,0,1994-09-01,0,NA,114,6,1,8964,0.49,16,11931,11365,10000,1931,0,0,0,2013-05-01,690,2014-04-01
522184,0,1997-01-01,2,NA,NA,17,0,13627,0.111,40,12367,12290,11250,1117,0,0,0,2012-02-01,5690,2016-05-01
522185,0,1996-05-01,0,NA,NA,9,0,8912,0.771,29,1425,1425,1200,225,0,0,0,2013-06-01,42,2016-04-01
522204,0,2005-08-01,0,NA,NA,7,0,8522,0.529,8,12016,11802,9600,2416,0,0,0,2012-03-01,7323,2016-05-01
522245,0,2002-11-01,1,NA,NA,10,0,23661,0.739,13,16148,16075,9272,6239,0,638,111,2014-09-01,305,2015-02-01
522257,0,2001-01-01,1,NA,NA,12,0,18641,0.678,18,5426,4686,2487,2432,0,508,6,2011-09-01,329,2012-02-01
522265,0,2006-05-01,0,NA,NA,5,0,1686,0.1,14,4192,4192,4000,192,0,0,0,2011-02-01,3318,2011-03-01
522266,0,1998-04-01,0,NA,NA,7,0,10171,0.362,18,11201,10949,10000,1201,0,0,0,2013-06-01,332,2013-06-01
522292,0,1986-01-01,2,NA,NA,10,0,17439,0.448,15,11446,10270,10625,821,0,0,0,2011-09-01,3801,2011-09-01
522330,0,1995-12-01,3,NA,98,6,1,1682,0.144,24,10408,10312,8000,2408,0,0,0,2014-09-01,1707,2014-09-01
522368,0,1988-05-01,2,57,NA,9,0,5105,0.646,10,6214,5993,5000,1214,0,0,0,2013-03-01,366,2013-03-01
522376,0,1995-04-01,0,NA,NA,7,0,5950,0.158,27,1083,1083,1000,83,0,0,0,2012-03-01,472,2012-03-01
522382,0,2001-10-01,1,NA,NA,13,0,13234,0.268,28,17465,16279,13225,4225,15.00000004,0,0,2015-06-01,329,2016-03-01
522405,0,2005-09-01,0,NA,NA,3,0,1382,0.276,6,5609,5560,4750,859,0,0,0,2013-06-01,171,2015-12-01
522407,0,2004-09-01,0,NA,NA,6,0,3381,0.241,6,8912,8810,8000,912,0,0,0,2013-06-01,260,2013-09-01
522414,1,1969-08-01,0,15,NA,15,0,19351,0.634,43,13141,12985,11000,2141,0,0,0,2013-08-01,369,2015-05-01
522425,0,1979-07-01,1,NA,112,10,1,32907,0.539,27,9831,9597,8800,1031,0,0,0,2012-09-01,2686,2012-09-01
522435,0,2005-01-01,2,NA,NA,4,0,798,0.275,10,9753,9691,8000,1753,0,0,0,2012-04-01,3871,2012-05-01
522436,0,1994-03-01,0,NA,NA,8,0,6336,0.19,30,7149,6265,6000,1149,0,0,0,2013-12-01,2186,2013-12-01
522450,0,1987-12-01,0,43,NA,5,0,867,0.222,27,3379,3379,3000,379,0,0,0,2013-06-01,96,2014-11-01
522459,0,2006-03-01,1,NA,NA,4,0,0,0,9,4283,4165,3500,783,0,0,0,2013-06-01,144,2013-08-01
522463,0,1998-04-01,1,27,NA,8,0,2805,0.25,26,5631,5465,5000,631,0,0,0,2013-06-01,161,2015-01-01
522485,0,2006-03-01,0,NA,NA,6,0,6059,0.853,6,1993,1993,1600,393,0,0,0,2013-06-01,61,2016-05-01
522498,0,1999-04-01,2,NA,NA,5,0,3932,0.771,5,2628,2605,1309,1306,0,14,5,2011-05-01,240,2016-04-01
522525,1,1994-08-01,0,20,NA,8,0,7163,0.242,17,9797,9732,7600,2197,0,0,0,2014-01-01,2820,2016-05-01
522556,2,2002-01-01,0,18,NA,7,0,5433,0.697,22,5504,5349,5325,179,0,0,0,2010-11-01,3,2010-11-01
522576,0,1999-02-01,0,NA,NA,3,0,530,0.161,17,3319,3277,1352,1203,0,765,265,2011-05-01,233,2016-05-01
522602,0,1991-07-01,3,NA,NA,10,0,11471,0.166,39,11653,11479,9550,2103,0,0,0,2013-01-01,5464,2013-04-01
522605,0,1992-04-01,3,NA,NA,14,0,24827,0.324,28,22559,22473,16300,6259,0,0,0,2015-06-01,392,2012-10-01
522630,0,2003-01-01,2,NA,NA,13,0,12965,0.968,15,9809,9794,6500,3309,0,0,0,2015-06-01,165,2015-06-01
522641,0,2005-04-01,0,NA,NA,4,0,290,0.038,5,3147,3147,3000,147,0,0,0,2011-09-01,537,2014-05-01
522644,0,2000-01-01,1,NA,NA,4,0,1974,0.987,19,239,204,104,136,0,0,0,2010-09-01,80,2016-05-01
522651,0,1992-08-01,0,NA,NA,7,0,27750,0.403,18,18692,18177,16250,2442,0,0,0,2012-04-01,7553,2012-04-01
522655,0,2004-12-01,0,NA,NA,4,0,4660,0.971,6,2969,2969,2400,569,0,0,0,2013-06-01,96,2013-11-01
522676,0,2002-12-01,1,42,NA,3,0,1910,0.955,8,3085,3051,681,1014,0,1391,338,2011-09-01,114,2012-02-01
522684,2,2000-11-01,0,6,NA,15,0,3196,0.261,36,7661,7571,6300,1361,0,0,0,2012-12-01,1488,2016-05-01
522686,0,2002-11-01,2,45,NA,9,0,13057,0.811,14,13063,7239,10175,2888,0,0,0,2012-03-01,7874,2012-04-01
522687,0,2000-04-01,2,50,NA,5,0,2510,0.678,14,4748,4691,4000,748,0,0,0,2013-06-01,146,2013-06-01
522691,0,1991-02-01,1,NA,NA,10,0,6539,0.451,23,4025,4025,1876,2137,0,13,5,2012-01-01,252,2016-05-01
522702,0,2006-02-01,1,NA,NA,5,0,8122,0.341,6,7206,7155,6000,1206,0,0,0,2012-09-01,1940,2012-09-01
522721,0,1998-06-01,0,NA,NA,17,0,16701,0.588,44,3651,3582,3250,401,0,0,0,2013-01-01,606,2013-02-01
522724,0,1978-03-01,0,NA,NA,21,0,25644,0.278,45,11372,10714,10100,1272,0,0,0,2013-05-01,642,2013-05-01
522726,0,2000-10-01,0,NA,NA,9,0,12505,0.655,19,28455,28420,20000,8455,0,0,0,2014-07-01,5816,2015-09-01
522741,0,1983-10-01,3,NA,NA,15,0,7178,0.087,29,8862,8790,8000,862,0,0,0,2013-06-01,288,2013-06-01
522743,0,1993-06-01,0,NA,NA,7,0,8101,0.15,22,8279,8225,7500,779,0,0,0,2013-02-01,155,2013-02-01
522751,0,1992-11-01,0,NA,NA,13,0,1343,0.023,42,5570,5510,5000,570,0,0,0,2013-06-01,161,2013-06-01
522760,0,1979-06-01,0,NA,NA,9,0,86016,0.812,17,8082,7836,6124,1712,30.97047818,216,3,2012-12-01,152,2013-04-01
522773,0,2001-03-01,2,NA,NA,7,0,12924,0.4,15,8588,8368,7625,963,0,0,0,2013-06-01,252,2013-06-01
522784,0,1997-05-01,0,NA,NA,5,0,13923,0.773,12,5177,5103,4750,427,0,0,0,2012-02-01,2392,2012-02-01
522788,0,1992-08-01,1,NA,NA,11,0,9989,0.916,28,13995,13834,9525,4470,0,0,0,2015-06-01,241,2016-02-01
522798,0,2006-09-01,0,NA,NA,4,0,148,0.123,5,5463,5245,4000,1433,30,0,0,2015-02-01,144,2016-01-01
522809,0,1993-11-01,1,NA,NA,15,0,22638,0.231,33,16809,12968,16000,809,0,0,0,2010-12-01,14205,2012-11-01
522820,0,2002-09-01,0,NA,NA,11,0,14016,0.61,17,22166,21893,17825,4341,0,0,0,2013-07-01,55,2013-07-01
522890,1,1983-02-01,1,22,NA,3,0,6570,0.876,13,10472,10346,7050,3422,0,0,0,2015-06-01,202,2015-06-01
522904,1,1995-11-01,1,3,NA,5,0,2490,0.83,6,8162,8157,5000,3162,0,0,0,2015-06-01,137,2015-06-01
522929,0,1981-01-01,0,NA,NA,13,0,20150,0.76,26,18440,18157,5227,5340,53.50721834,7820,2737,2013-11-01,188,2016-05-01
522934,0,1994-06-01,0,NA,NA,10,0,20379,0.693,37,15072,13361,11650,3422,0,0,0,2014-08-01,2681,2016-05-01
522978,0,2002-10-01,1,NA,NA,6,0,3607,0.344,23,12149,12027,10000,2149,0,0,0,2013-03-01,1354,2013-03-01
522991,0,1978-07-01,0,68,NA,16,0,7120,0.278,55,8349,8296,6700,1649,0,0,0,2013-09-01,2914,2014-03-01
522993,0,1981-11-01,0,NA,NA,5,0,10868,0.76,19,8482,8325,6375,2107,0,0,0,2015-06-01,163,2016-04-01
523016,0,1995-09-01,1,NA,NA,10,0,12883,0.602,26,1753,1753,1500,253,0,0,0,2013-06-01,51,2016-02-01
523072,0,1994-01-01,0,38,NA,11,0,5955,0.496,33,8748,8729,3860,4849,39.39496376,0,0,2012-05-01,397,2016-05-01
523077,1,1988-05-01,0,4,NA,18,0,24209,0.239,31,37134,37123,25000,12134,0,0,0,2015-06-01,651,2016-05-01
523082,0,1980-06-01,2,NA,NA,7,0,24582,0.666,29,6128,6056,5500,628,0,0,0,2013-06-01,188,2016-05-01
523084,2,2003-02-01,0,19,NA,12,0,2613,0.544,29,8388,8327,7000,1388,0,0,0,2012-09-01,474,2015-12-01
523085,0,1995-09-01,1,NA,NA,15,0,18573,0.519,26,19123,18857,16325,2798,0,0,0,2011-10-01,10573,2016-05-01
523104,1,1994-01-01,0,20,NA,12,0,54181,0.408,23,12416,12402,9250,3166,0,0,0,2013-02-01,5461,2015-04-01
523113,0,1994-02-01,4,NA,NA,7,0,1957,0.178,24,4456,4385,4000,456,0,0,0,2013-06-01,134,2016-04-01
523116,0,1995-02-01,1,25,NA,27,0,6078,0.149,81,15625,15487,12000,3625,0,0,0,2012-04-01,39,2014-07-01
523119,5,1993-07-01,1,4,NA,14,0,7289,0.042,40,4436,4423,3100,1336,0,0,0,2015-01-01,445,2016-05-01
523133,0,2006-07-01,1,NA,NA,4,0,4178,0.309,5,5724,5152,5000,724,0,0,0,2011-10-01,3193,2016-05-01
523142,0,1993-09-01,0,45,NA,5,0,13596,0.764,24,3952,3892,3350,602,0,0,0,2012-02-01,1783,2012-02-01
523146,0,1997-03-01,0,79,NA,9,0,3876,0.34,28,12125,11931,10000,2125,0,0,0,2015-03-01,831,2015-03-01
523157,0,1989-10-01,0,NA,85,8,1,23516,0.907,13,3326,3305,1451,1875,0,0,0,2011-03-01,371,2016-05-01
523163,1,1987-05-01,0,5,NA,5,0,20804,0.933,22,5870,5855,4000,1870,0,0,0,2014-08-01,1037,2016-05-01
523196,0,1998-05-01,1,NA,101,7,1,8317,0.978,30,2796,2776,1490,1104,0,203,3,2011-09-01,239,2011-12-01
523216,0,1993-06-01,0,NA,NA,12,0,42906,0.685,32,21475,21441,17275,4200,0,0,0,2013-06-01,631,2013-06-01
523228,0,1994-02-01,2,NA,NA,11,0,6386,0.453,29,3937,3773,2277,1383,0,278,3,2012-06-01,153,2015-03-01
523244,0,1989-01-01,2,27,NA,14,0,20049,0.825,23,7720,7577,6000,1720,0,0,0,2012-09-01,4002,2012-09-01
523245,0,1998-12-01,1,NA,NA,13,0,13566,0.749,30,11874,11733,8925,2949,0,0,0,2015-06-01,223,2015-06-01
523253,0,1993-02-01,2,NA,NA,9,0,3876,0.079,31,3980,3823,3800,180,0,0,0,2011-04-01,2935,2011-05-01
523287,0,2000-02-01,0,76,NA,8,0,6390,0.488,16,7086,7029,6000,1086,0,0,0,2013-06-01,248,2013-06-01
523291,0,1998-07-01,0,68,NA,7,0,4597,0.189,33,928,908,530,398,0,0,0,2011-01-01,134,2016-05-01
523301,0,1994-11-01,0,NA,NA,16,0,35301,0.719,27,21665,18179,15525,6140,0,0,0,2015-06-01,374,2015-09-01
523313,0,2004-06-01,2,NA,NA,3,0,859,0.296,10,11982,11741,9000,2982,0,0,0,2015-07-01,41,2015-07-01
523316,1,1999-04-01,2,23,NA,8,0,1234,0.075,24,6923,6916,6250,673,0,0,0,2013-06-01,222,2016-03-01
523323,0,2004-08-01,1,NA,NA,5,0,5691,0.862,9,6292,6234,5300,992,0,0,0,2013-06-01,191,2013-06-01
523325,0,1996-11-01,1,NA,94,3,1,1471,0.981,15,2299,2236,2000,299,0,0,0,2011-05-01,1576,2015-12-01
523335,0,2006-12-01,3,NA,NA,7,0,2945,0.483,8,4165,4156,3350,815,0,0,0,2013-06-01,125,2013-11-01
523337,0,1999-03-01,0,NA,NA,11,0,23499,0.463,29,8513,8271,7800,713,0,0,0,2012-01-01,4167,2015-06-01
523346,0,2007-04-01,2,NA,NA,5,0,5483,0.694,7,9962,9781,8000,1962,0,0,0,2013-06-01,301,2013-06-01
523404,0,1984-04-01,1,NA,NA,15,0,4778,0.125,28,10067,9967,10000,67,0,0,0,2010-07-01,10069,2015-10-01
523412,0,1996-10-01,3,36,NA,6,0,2639,0.388,32,5872,5843,5000,872,0,0,0,2013-06-01,178,2013-06-01
523435,0,1998-12-01,0,NA,NA,14,0,12373,0.362,17,14093,13447,12000,2093,0,0,0,2013-07-01,406,2015-09-01
523438,0,1973-01-01,1,48,NA,10,0,16541,0.932,30,4405,4403,2613,1577,0,216,2,2014-02-01,96,2014-07-01
523439,0,1987-01-01,0,NA,NA,11,0,4527,0.135,16,13680,12451,12150,1530,0,0,0,2013-05-01,775,2013-05-01
523444,1,1990-09-01,2,19,NA,8,0,2517,0.087,18,11262,11161,10000,1262,0,0,0,2011-11-01,40,2011-11-01
523446,0,1999-03-01,1,58,NA,7,0,4132,0.814,29,19910,19053,15776,4135,0,0,0,2013-03-01,2224,2013-09-01
523447,2,2002-11-01,0,10,NA,2,0,600,0.75,5,4578,4578,3600,978,0,0,0,2013-06-01,135,2013-06-01
523466,1,1992-02-01,0,12,NA,21,0,2913,0.138,49,4617,4505,4000,617,0,0,0,2013-12-01,91,2016-04-01
523470,0,1999-02-01,1,NA,NA,19,0,6284,0.365,34,7047,6980,6000,1047,0,0,0,2013-06-01,216,2016-05-01
523473,0,1995-12-01,1,NA,NA,4,0,6163,0.101,12,7841,7273,7000,841,0,0,0,2013-06-01,247,2013-06-01
523485,0,2003-12-01,0,NA,NA,4,0,7093,0.54,9,8459,8300,6550,1894,15.00000001,0,0,2014-01-01,2427,2016-05-01
523499,0,2004-04-01,1,NA,NA,6,0,8032,0.416,9,7870,7862,7000,870,0,0,0,2013-02-01,1095,2016-04-01
523503,0,1975-09-01,0,NA,NA,22,0,32711,0.497,44,14915,14570,12700,2215,0,0,0,2013-06-01,458,2015-05-01
523511,0,2002-07-01,0,28,NA,8,0,927,0.463,9,5507,5499,4500,1007,0,0,0,2013-06-01,189,2013-06-01
523516,0,1990-08-01,3,29,NA,8,0,23510,0.911,41,10392,10284,7000,3392,0,0,0,2015-04-01,540,2016-05-01
523530,1,1992-10-01,1,17,NA,4,0,8106,0.485,5,3985,3977,3200,785,0,0,0,2013-06-01,120,2015-08-01
523540,1,1990-12-01,0,11,NA,5,0,13944,0.53,10,16531,16472,14000,2531,0,0,0,2013-07-01,521,2013-07-01
523554,0,1970-03-01,2,NA,NA,7,0,2834,0.048,27,6490,6483,6000,490,0,0,0,2011-12-01,1344,2015-07-01
523585,0,1991-10-01,0,NA,NA,12,0,3474,0.054,41,6600,6591,6000,600,0,0,0,2012-09-01,1815,2012-09-01
523607,0,1999-02-01,0,NA,NA,3,0,4577,0.436,22,9768,9731,7500,2268,0,0,0,2014-02-01,2643,2015-11-01
523641,0,2006-07-01,0,NA,NA,7,0,3605,0.601,7,6150,6141,5000,1149,0,0,0,2013-05-01,356,2016-05-01
523664,0,1997-01-01,0,NA,NA,11,0,10209,0.211,25,8033,7463,7750,283,0,0,0,2011-01-01,6609,2015-12-01
523687,0,1976-12-01,1,NA,NA,8,0,27528,0.86,11,1961,1953,1700,261,0,0,0,2012-08-01,584,2012-08-01
523724,0,1999-01-01,2,NA,NA,9,0,6100,0.148,9,2251,2251,2000,251,0,0,0,2013-03-01,252,2016-03-01
523767,0,1998-12-01,0,NA,NA,7,0,1790,0.06,13,13193,12947,10000,3193,0,0,0,2015-06-01,282,2016-05-01
523768,0,1994-03-01,3,NA,NA,12,0,17821,0.425,47,16029,15075,14400,1629,0,0,0,2012-10-01,3963,2012-11-01
523776,0,1987-03-01,0,NA,NA,13,0,34258,0.683,25,12182,11947,8671,3126,0,386,56,2014-12-01,220,2015-03-01
523793,0,1995-07-01,2,67,NA,13,0,8826,0.435,24,9446,9016,8000,1446,0,0,0,2013-06-01,304,2013-06-01
523827,1,2004-09-01,0,18,NA,3,0,2459,0.384,5,6238,6228,5500,738,0,0,0,2011-03-01,5108,2011-03-01
523833,0,2006-12-01,0,NA,NA,5,0,20456,0.865,5,15992,15753,10000,5947,45,0,0,2015-06-01,270,2015-09-01
523847,0,2001-12-01,0,NA,NA,8,0,9873,0.936,14,5898,5898,5000,898,0,0,0,2012-02-01,2661,2016-03-01
523855,0,2000-10-01,0,73,NA,7,0,6890,0.433,20,12802,12612,9600,3202,0,0,0,2013-10-01,4201,2013-10-01
523872,0,1989-06-01,2,NA,NA,17,0,14339,0.386,26,17338,16679,15000,2338,0,0,0,2012-09-01,4695,2016-03-01
523894,0,1992-12-01,0,NA,NA,7,0,25596,0.465,14,10628,10505,9000,1628,0,0,0,2013-06-01,361,2013-06-01
523926,0,1998-11-01,2,NA,NA,8,0,2449,0.125,13,362,362,241,59,0,62,1,2010-12-01,51,2011-05-01
523932,0,1997-06-01,3,NA,NA,12,0,33498,0.603,41,2173,1972,1614,559,0,0,0,2010-10-01,544,2016-04-01
523939,0,2000-08-01,0,NA,NA,3,0,4476,0.995,14,3062,3062,2500,562,0,0,0,2013-01-01,41,2016-03-01
523979,0,2001-10-01,1,33,NA,7,0,1481,0.176,21,10510,10347,8075,2435,0,0,0,2015-01-01,893,2015-01-01
523982,0,2001-06-01,1,52,NA,7,0,0,0,35,10084,9895,8000,2084,0,0,0,2012-11-01,2482,2012-12-01
523986,0,2004-08-01,0,NA,NA,9,0,5964,0.563,10,4117,3902,2191,1709,14.97097866,203,3,2012-03-01,187,2012-08-01
524004,0,2000-11-01,0,NA,NA,5,0,22879,0.59,23,17498,17352,15000,2498,0,0,0,2013-03-01,1940,2016-05-01
524022,3,1992-05-01,2,19,NA,9,0,1112,0.086,34,13453,12698,12000,1453,0,0,0,2011-11-01,5702,2011-11-01
524034,0,1990-04-01,0,27,NA,12,0,12123,0.293,32,10728,10441,9525,1203,0,0,0,2013-06-01,315,2016-05-01
524037,0,2007-03-01,3,NA,NA,6,0,1041,0.135,7,3257,2714,3000,257,0,0,0,2011-04-01,2368,2014-01-01
524049,1,2000-04-01,0,22,NA,4,0,5171,0.544,14,10038,10037,7000,3038,0,0,0,2015-06-01,187,2015-08-01
524052,0,2003-09-01,0,NA,NA,6,0,4390,0.675,6,11935,11736,10000,1935,0,0,0,2013-06-01,372,2016-05-01
524059,0,1996-02-01,3,NA,NA,10,0,8840,0.769,29,10815,10758,6449,4354,0,13,0,2013-01-01,349,2016-05-01
524114,0,1991-01-01,1,NA,113,10,1,6937,0.194,23,6610,6570,3570,3024,0,17,0,2012-05-01,288,2016-05-01
524164,0,2005-03-01,2,NA,NA,3,0,3389,0.847,7,2298,2298,2000,298,0,0,0,2011-11-01,11,2011-11-01
524165,0,1994-09-01,1,NA,NA,13,0,4239,0.706,18,6684,6654,5600,1084,0,0,0,2013-06-01,208,2015-10-01
524166,0,1997-07-01,0,56,67,7,1,2823,0.724,18,9406,8601,4263,4712,0,432,5,2012-04-01,409,2012-09-01
524170,0,1987-01-01,3,NA,NA,6,0,13787,0.204,21,4353,4120,4200,153,0,0,0,2010-12-01,3933,2011-01-01
524184,0,1998-06-01,1,NA,NA,11,0,9375,0.218,26,9866,9270,9000,866,0,0,0,2012-09-01,1495,2015-03-01
524185,0,1988-07-01,0,NA,NA,7,0,1872,0.334,24,19457,19113,15000,4457,0,0,0,2015-06-01,333,2015-06-01
524189,0,1987-08-01,1,NA,NA,7,0,1663,0.051,30,4319,4211,4000,319,0,0,0,2011-08-01,3278,2016-04-01
524194,0,2005-10-01,0,NA,NA,3,0,6645,0.949,12,8336,8073,5377,2527,0,433,5,2011-10-01,35,2012-03-01
524201,0,2007-02-01,0,NA,NA,8,0,1500,0.221,8,1093,1093,832,230,0,33,1,2012-05-01,47,2012-10-01
524205,0,1989-07-01,0,NA,NA,7,0,17600,0.649,31,13493,12882,12700,793,0,0,0,2011-02-01,33,2016-04-01
524215,0,1980-01-01,0,27,NA,12,0,4621,0.35,30,6723,6666,768,5274,0,681,33,2013-11-01,151,2013-11-01
524258,0,2002-11-01,2,32,NA,14,0,24324,0.936,22,1878,1878,1500,378,0,0,0,2013-06-01,62,2013-11-01
524271,0,2002-02-01,0,NA,NA,17,0,12904,0.725,34,14322,14078,12000,2322,0,0,0,2013-06-01,444,2016-02-01
524273,1,2000-01-01,1,10,NA,6,0,5254,0.814,26,8781,8747,6000,2781,0,0,0,2014-02-01,2313,2016-05-01
524316,0,1998-03-01,3,66,NA,7,0,19310,0.721,15,4745,4656,4000,745,0,0,0,2013-04-01,404,2015-12-01
524380,0,1984-08-01,1,37,NA,3,0,4949,0.566,4,2030,2030,1247,746,0,38,7,2014-11-01,38,2015-04-01
524408,0,1982-10-01,0,NA,NA,7,0,43742,0.795,38,24402,23447,21475,2927,0,0,0,2011-12-01,12391,2015-09-01
524428,1,1996-08-01,0,17,NA,6,0,4451,0.421,42,14738,14568,10250,4488,0,0,0,2014-12-01,1906,2014-12-01
524434,0,2005-08-01,0,29,NA,5,0,2738,0.296,8,10224,10093,8400,1824,0,0,0,2013-06-01,309,2014-09-01
524446,0,1991-12-01,3,NA,NA,28,0,15661,0.533,39,6212,6180,4800,1412,0,0,0,2013-06-01,190,2015-12-01
524447,1,1997-01-01,1,6,NA,5,0,8376,0.952,16,24613,19498,12720,11893,0,0,0,2013-12-01,313,2016-05-01
524462,0,2003-10-01,0,NA,NA,15,0,11031,0.677,17,6804,6804,5700,1104,0,0,0,2012-07-01,2188,2012-08-01
524467,0,1998-03-01,1,NA,NA,15,0,39981,0.485,25,30912,30752,24250,6662,0,0,0,2013-08-01,11585,2013-08-01
524472,0,1993-06-01,2,49,NA,13,0,15580,0.851,29,20115,19969,14000,6115,0,0,0,2014-04-01,4713,2016-05-01
524478,0,1995-08-01,2,76,NA,15,0,8158,0.716,34,4109,4065,2800,1309,0,0,0,2014-08-01,720,2016-05-01
524479,0,1988-02-01,1,NA,NA,12,0,421,0.006,55,8194,7648,7500,694,0,0,0,2012-03-01,3563,2012-03-01
524480,0,2002-08-01,0,79,NA,5,0,775,0.646,6,8984,8909,6000,2984,0,0,0,2015-06-01,164,2015-06-01
524485,1,2002-04-01,2,17,NA,14,0,1702,0.104,35,7226,7213,3630,3337,0,261,3,2013-09-01,198,2013-10-01
524495,0,1994-03-01,0,61,NA,9,0,110,0.003,33,25510,24565,21375,4135,0,0,0,2013-06-01,785,2016-01-01
524535,0,2002-04-01,1,NA,NA,3,0,4031,0.896,5,12168,12046,10000,2168,0,0,0,2013-05-01,696,2016-04-01
524545,0,2001-09-01,2,42,NA,2,0,0,0,5,637,637,380,205,0,54,1,2011-05-01,54,2011-10-01
524583,0,1998-10-01,1,NA,NA,12,0,5794,0.108,21,12868,12830,10000,2868,0,0,0,2014-08-01,2281,2014-08-01
524615,0,2001-09-01,0,NA,NA,16,0,259,0.052,21,8937,8392,8000,937,0,0,0,2012-09-01,2443,2014-09-01
524649,0,1980-07-01,1,47,NA,18,0,42959,0.511,29,6731,6608,5700,1031,0,0,0,2013-06-01,219,2016-01-01
524663,0,1991-10-01,0,NA,NA,5,0,767,0.055,12,7066,6899,6400,666,0,0,0,2012-08-01,2126,2016-05-01
524664,0,1996-11-01,0,NA,NA,7,0,1828,0.102,15,11003,9800,10000,1003,0,0,0,2012-04-01,4497,2016-05-01
524680,0,1995-12-01,1,NA,88,13,1,11906,0.74,21,5776,5275,2940,2836,0,0,0,2011-10-01,362,2016-05-01
524682,0,1996-11-01,3,NA,NA,10,0,15251,0.267,33,37134,33585,25000,12134,0,0,0,2015-07-01,649,2016-05-01
524686,0,1992-04-01,0,NA,NA,7,0,800,0.028,12,18677,18596,15000,3677,0,0,0,2013-12-01,309,2013-12-01
524714,0,1993-02-01,3,NA,NA,11,0,16423,0.722,14,12318,12317,10750,1568,0,0,0,2011-06-01,9476,2015-01-01
524725,0,1987-12-01,3,37,NA,9,0,256,0.012,43,22637,21364,20000,2637,0,0,0,2012-02-01,10317,2016-05-01
524737,0,2005-06-01,0,NA,NA,12,0,5817,0.346,13,6530,6530,6000,530,0,0,0,2011-04-01,4748,2016-05-01
524738,0,2005-06-01,1,NA,NA,10,0,24531,0.818,21,22469,17468,17500,4969,0,0,0,2013-03-01,2471,2016-05-01
524744,0,2001-05-01,0,NA,NA,6,0,4686,0.808,10,8981,8981,6500,2481,0,0,0,2015-02-01,757,2016-05-01
524755,0,1991-09-01,0,NA,NA,7,0,24373,0.93,11,19642,19611,15800,3842,0,0,0,2013-07-01,582,2015-12-01
524771,0,1998-11-01,0,NA,NA,6,0,24675,0.701,13,12323,12136,10800,1523,0,0,0,2012-03-01,5295,2016-05-01
524774,0,1995-10-01,0,46,NA,10,0,537,0.018,16,10583,10101,9500,1083,0,0,0,2013-06-01,320,2013-06-01
524778,0,2005-05-01,1,NA,NA,2,0,0,0,7,2156,2156,1800,341,15.00000001,0,0,2012-01-01,1021,2015-06-01
524781,0,1988-11-01,2,NA,NA,9,0,27088,0.788,30,8296,7939,7400,896,0,0,0,2013-08-01,34,2015-03-01
524823,0,2006-08-01,0,NA,NA,7,0,709,0.263,8,5968,5633,5000,968,0,0,0,2013-06-01,196,2013-06-01
524851,0,2001-02-01,0,52,NA,7,0,18760,0.423,27,11916,11597,10200,1716,0,0,0,2013-06-01,345,2016-04-01
524860,0,1995-09-01,0,NA,115,9,1,8488,0.337,21,20437,19776,16750,3687,0,0,0,2012-01-01,13181,2012-02-01
524868,0,1992-12-01,0,NA,NA,10,0,50510,0.73,26,30962,28026,25000,5962,0,0,0,2012-12-01,654,2016-03-01
524869,0,1996-06-01,0,NA,NA,6,0,52569,0.035,25,6678,6525,6000,678,0,0,0,2013-03-01,750,2013-04-01
524889,0,2003-04-01,0,NA,NA,9,0,12217,0.558,31,10125,9751,9000,1125,0,0,0,2013-03-01,1132,2014-06-01
524899,0,1997-05-01,3,33,NA,10,0,8643,0.62,29,9226,9219,8000,1226,0,0,0,2011-07-01,6939,2012-06-01
524905,0,2003-08-01,0,NA,NA,7,0,16227,0.792,11,10742,10483,9000,1742,0,0,0,2013-06-01,347,2016-05-01
524908,0,2002-08-01,0,NA,NA,6,0,12726,0.558,17,9521,9170,8500,1021,0,0,0,2013-06-01,289,2016-05-01
